targetID,dx,dy,rx,ry,button,time,targetX,targetY,targetSize,distance,directionX,directionY
6,2,2,1.309999942779541,1.309999942779541,0,0.49268126487731934,1433,842,14,29.382023926967726,39,19
6,3,3,2.3024999499320984,2.3024999499320984,0,0.5002543926239014,1433,842,14,26.718546143004666,37,17
6,2,4,1.534999966621399,3.069999933242798,0,0.5084984302520752,1433,842,14,24.626415831655933,36,14
6,4,4,3.375999927520752,3.375999927520752,0,0.5164263248443604,1433,842,14,20.785054261852174,33,11
6,4,4,3.375999927520752,3.375999927520752,0,0.5245153903961182,1433,842,14,17.04834939252005,30,8
6,4,5,3.7066667079925537,4.633333384990692,0,0.5324172973632812,1433,842,14,13.294688127912362,27,4
6,4,4,3.375999927520752,3.375999927520752,0,0.5403413772583008,1433,842,14,10.020824298928627,24,1
6,3,4,2.531999945640564,3.375999927520752,0,0.5482933521270752,1433,842,14,8.090722034374522,22,-2
6,2,2,1.309999942779541,1.309999942779541,0,0.5563673973083496,1433,842,14,7.2132034355964265,21,-3
6,2,3,1.4533333778381348,2.180000066757202,0,0.5641632080078125,1433,842,14,6.615528128088304,20,-5
6,1,2,0.6549999713897705,1.309999942779541,0,0.5723772048950195,1433,842,14,6.880613017821101,20,-6
6,1,1,0.5799999833106995,0.5799999833106995,0,0.580397367477417,1433,842,14,6.880613017821101,20,-6
6,1,2,0.6549999713897705,1.309999942779541,0,0.5883634090423584,1433,842,14,7.189620100417091,20,-7
6,0,2,-0.0,1.309999942779541,0,0.5962123870849609,1433,842,14,7.540659228538015,20,-8
6,0,1,-0.0,0.5799999833106995,0,0.6043412685394287,1433,842,14,7.540659228538015,20,-8
6,0,1,-0.0,0.5799999833106995,0,0.6122603416442871,1433,842,14,7.540659228538015,20,-8
6,0,1,-0.0,0.5799999833106995,0,0.6362793445587158,1433,842,14,7.540659228538015,20,-8
6,-1,0,-0.5799999833106995,-0.0,0,0.6446142196655273,1433,842,14,7.540659228538015,20,-8
6,-1,0,-0.5799999833106995,-0.0,0,0.6523044109344482,1433,842,14,7.540659228538015,20,-8
6,-2,0,-1.309999942779541,-0.0,0,0.6606333255767822,1433,842,14,8.472205054244231,21,-8
6,-1,-1,-0.5799999833106995,-0.5799999833106995,0,0.6683464050292969,1433,842,14,8.472205054244231,21,-8
6,-1,0,-0.5799999833106995,-0.0,0,0.6763403415679932,1433,842,14,8.472205054244231,21,-8
6,-2,0,-1.309999942779541,-0.0,0,0.6842892169952393,1433,842,14,9.409399821439251,22,-8
6,0,-1,-0.0,-0.5799999833106995,0,0.6923823356628418,1433,842,14,9.409399821439251,22,-8
6,-1,0,-0.5799999833106995,-0.0,0,0.7004554271697998,1433,842,14,9.409399821439251,22,-8
6,3,-1,2.180000066757202,-0.7266666889190674,0,0.7963602542877197,1433,842,14,7.540659228538015,20,-8
6,2,0,1.309999942779541,-0.0,0,0.8055593967437744,1433,842,14,6.615528128088304,19,-8
6,3,0,2.180000066757202,-0.0,0,0.8124263286590576,1433,842,14,4.7882942280559355,17,-8
6,2,0,1.309999942779541,-0.0,0,0.8205232620239258,1433,842,14,3.8885438199983184,16,-8
6,2,0,1.309999942779541,-0.0,0,0.8283982276916504,1433,842,14,3.0,15,-8
6,3,0,2.180000066757202,-0.0,0,0.836402416229248,1433,842,14,1.2643375224737472,13,-8
6,1,0,0.5799999833106995,-0.0,0,0.8444552421569824,1433,842,14,1.2643375224737472,13,-8
6,2,0,1.309999942779541,-0.0,0,0.8524913787841797,1433,842,14,0.4222051018559565,12,-8
6,1,0,0.5799999833106995,-0.0,0,0.8603823184967041,1433,842,14,0.4222051018559565,12,-8
6,2,0,1.309999942779541,-0.0,0,0.868408203125,1433,842,14,-0.39852949126455606,11,-8
6,2,0,1.309999942779541,-0.0,0,0.8764042854309082,1433,842,14,-1.193751525134303,10,-8
6,1,0,0.5799999833106995,-0.0,0,0.8844242095947266,1433,842,14,-1.193751525134303,10,-8
6,1,0,0.5799999833106995,-0.0,0,0.9003252983093262,1433,842,14,-1.193751525134303,10,-8
6,1,0,0.5799999833106995,-0.0,0,0.9244043827056885,1433,842,14,-1.193751525134303,10,-8
6,1,0,0.5799999833106995,-0.0,0,0.9323883056640625,1433,842,14,-1.193751525134303,10,-8
6,1,-1,0.5799999833106995,-0.5799999833106995,0,0.940906286239624,1433,842,14,-1.193751525134303,10,-8
6,2,0,1.309999942779541,-0.0,0,0.9484584331512451,1433,842,14,-1.9584054212077042,9,-8
6,1,-1,0.5799999833106995,-0.5799999833106995,0,0.9643063545227051,1433,842,14,-1.9584054212077042,9,-8
6,1,0,0.5799999833106995,-0.0,0,0.9725463390350342,1433,842,14,-1.9584054212077042,9,-8
6,1,0,0.5799999833106995,-0.0,0,0.9962863922119141,1433,842,14,-1.9584054212077042,9,-8
6,1,0,0.5799999833106995,-0.0,0,1.004394292831421,1433,842,14,-1.9584054212077042,9,-8
6,1,0,0.5799999833106995,-0.0,0,1.0203022956848145,1433,842,14,-1.9584054212077042,9,-8
6,0,0,-0.0,-0.0,1,1.0234394073486328,1433,842,14,-1.9584054212077042,9,-8
7,1,0,0.5799999833106995,-0.0,1,0.02033209800720215,1807,337,72,568.2015307698038,383,-513
7,1,0,0.5799999833106995,-0.0,1,0.036350250244140625,1807,337,72,568.2015307698038,383,-513
7,0,0,-0.0,-0.0,0,0.08639025688171387,1807,337,72,568.2015307698038,383,-513
7,-1,0,-0.5799999833106995,-0.0,0,0.1481761932373047,1807,337,72,568.2015307698038,383,-513
7,-1,0,-0.5799999833106995,-0.0,0,0.16433024406433105,1807,337,72,568.2015307698038,383,-513
7,-2,0,-1.309999942779541,-0.0,0,0.1804201602935791,1807,337,72,568.8002808988149,384,-513
7,-2,-1,-1.309999942779541,-0.6549999713897705,0,0.18865609169006348,1807,337,72,569.4000311817891,385,-513
7,-1,0,-0.5799999833106995,-0.0,0,0.1963951587677002,1807,337,72,569.4000311817891,385,-513
7,-1,-1,-0.5799999833106995,-0.5799999833106995,0,0.20535016059875488,1807,337,72,569.4000311817891,385,-513
7,0,-3,-0.0,-2.180000066757202,0,0.21226215362548828,1807,337,72,567.8015317268316,385,-511
7,0,-9,-0.0,-9.549999833106995,0,0.22055315971374512,1807,337,72,560.6365465257284,385,-502
7,1,-11,1.1100000143051147,-12.210000157356262,0,0.22855424880981445,1807,337,72,550.5399585568784,384,-490
7,2,-10,2.1760001182556152,-10.880000591278076,0,0.23634719848632812,1807,337,72,541.4525246504411,382,-480
7,3,-12,3.384999990463257,-13.539999961853027,0,0.24443721771240234,1807,337,72,529.4399388135112,379,-467
7,3,-12,3.384999990463257,-13.539999961853027,0,0.252230167388916,1807,337,72,517.4845205770886,376,-454
7,3,-14,3.6214284896850586,-16.899999618530273,0,0.2603421211242676,1807,337,72,503.302529109685,373,-438
7,3,-16,4.199999928474426,-22.399999618530273,0,0.26816511154174805,1807,337,72,484.0728369557355,369,-416
7,3,-15,3.929999828338623,-19.649999141693115,0,0.2765181064605713,1807,337,72,467.9675916200897,366,-397
7,4,-14,4.828571319580078,-16.899999618530273,0,0.2842121124267578,1807,337,72,453.552090662762,362,-381
7,4,-11,4.440000057220459,-12.210000157356262,0,0.2924220561981201,1807,337,72,442.12547106713157,358,-369
7,6,-10,6.6600000858306885,-11.100000143051147,0,0.30039525032043457,1807,337,72,430.06374097319554,352,-358
7,9,-12,11.78999948501587,-15.719999313354492,0,0.30821919441223145,1807,337,72,411.663105890867,341,-343
7,17,-15,30.05909264087677,-26.52272880077362,0,0.3162262439727783,1807,337,72,372.08332551448046,311,-317
7,18,-14,31.827274560928345,-24.754546880722046,0,0.32432103157043457,1807,337,72,333.2764488592941,280,-293
7,18,-12,30.994285583496094,-20.662857055664062,0,0.3320901393890381,1807,337,72,298.1742832774854,250,-273
7,17,-11,28.398500680923462,-18.375500440597534,0,0.3403801918029785,1807,337,72,266.0961401731762,222,-255
