dx,dy,rx,ry,button,time,targetX,targetY,targetSize,distance,directionX,directionY
1,-1,0.5799999833106995,-0.5799999833106995,0,1.3459572792053223,961,501,20,39.01281840626232,1,-39
0,-1,-0.0,-0.5799999833106995,0,1.3537352085113525,961,501,20,39.01281840626232,1,-39
2,-2,1.309999942779541,-1.309999942779541,0,1.3624141216278076,961,501,20,39.01281840626232,1,-39
1,-1,0.5799999833106995,-0.5799999833106995,0,1.3695392608642578,961,501,20,39.01281840626232,1,-39
0,-2,-0.0,-1.309999942779541,0,1.3700401782989502,961,501,20,39.01281840626232,1,-39
2,-2,1.309999942779541,-1.309999942779541,0,1.370049238204956,961,501,20,39.01281840626232,1,-39
0,-2,-0.0,-1.309999942779541,0,1.3700571060180664,961,501,20,39.01281840626232,1,-39
2,-2,1.309999942779541,-1.309999942779541,0,1.3700642585754395,961,501,20,39.01281840626232,1,-39
1,-2,0.6549999713897705,-1.309999942779541,0,1.3700711727142334,961,501,20,39.01281840626232,1,-39
1,-3,0.7266666889190674,-2.180000066757202,0,1.3700783252716064,961,501,20,39.01281840626232,1,-39
1,-2,0.6549999713897705,-1.309999942779541,0,1.3700861930847168,961,501,20,39.01281840626232,1,-39
1,-2,0.6549999713897705,-1.309999942779541,0,1.370096206665039,961,501,20,39.01281840626232,1,-39
1,-3,0.7266666889190674,-2.180000066757202,0,1.370103120803833,961,501,20,39.01281840626232,1,-39
1,-2,0.6549999713897705,-1.309999942779541,0,1.370110273361206,961,501,20,39.01281840626232,1,-39
1,-2,0.6549999713897705,-1.309999942779541,0,1.3704042434692383,961,501,20,39.01281840626232,1,-39
1,-3,0.7266666889190674,-2.180000066757202,0,1.3726611137390137,961,501,20,39.01281840626232,1,-39
1,-1,0.5799999833106995,-0.5799999833106995,0,1.3787281513214111,961,501,20,39.01281840626232,1,-39
1,-2,0.6549999713897705,-1.309999942779541,0,1.3791711330413818,961,501,20,39.01281840626232,1,-39
1,-2,0.6549999713897705,-1.309999942779541,0,1.379197120666504,961,501,20,39.01281840626232,1,-39
1,-2,0.6549999713897705,-1.309999942779541,0,1.3805291652679443,961,501,20,39.01281840626232,1,-39
1,-2,0.6549999713897705,-1.309999942779541,0,1.3824591636657715,961,501,20,39.01281840626232,1,-39
1,-2,0.6549999713897705,-1.309999942779541,0,1.386843204498291,961,501,20,39.01281840626232,1,-39
1,-2,0.6549999713897705,-1.309999942779541,0,1.3868532180786133,961,501,20,39.01281840626232,1,-39
1,-2,0.6549999713897705,-1.309999942779541,0,1.388437271118164,961,501,20,39.01281840626232,1,-39
1,-2,0.6549999713897705,-1.309999942779541,0,1.3906002044677734,961,501,20,39.01281840626232,1,-39
1,-1,0.5799999833106995,-0.5799999833106995,0,1.3969151973724365,961,501,20,39.01281840626232,1,-39
1,-2,0.6549999713897705,-1.309999942779541,0,1.3975212574005127,961,501,20,39.01281840626232,1,-39
1,-2,0.6549999713897705,-1.309999942779541,0,1.3975512981414795,961,501,20,39.01281840626232,1,-39
1,-2,0.6549999713897705,-1.309999942779541,0,1.398468255996704,961,501,20,39.01281840626232,1,-39
1,-2,0.6549999713897705,-1.309999942779541,0,1.4005651473999023,961,501,20,39.01281840626232,1,-39
1,-1,0.5799999833106995,-0.5799999833106995,0,1.4041721820831299,961,501,20,39.01281840626232,1,-39
1,-2,0.6549999713897705,-1.309999942779541,0,1.4044532775878906,961,501,20,39.01281840626232,1,-39
1,-1,0.5799999833106995,-0.5799999833106995,0,1.4064381122589111,961,501,20,39.01281840626232,1,-39
1,-2,0.6549999713897705,-1.309999942779541,0,1.4087762832641602,961,501,20,39.01281840626232,1,-39
2,-1,1.309999942779541,-0.6549999713897705,0,1.415041208267212,961,501,20,39.01281840626232,1,-39
1,-1,0.5799999833106995,-0.5799999833106995,0,1.41546630859375,961,501,20,39.01281840626232,1,-39
1,-2,0.6549999713897705,-1.309999942779541,0,1.4154772758483887,961,501,20,39.01281840626232,1,-39
1,-1,0.5799999833106995,-0.5799999833106995,0,1.4164462089538574,961,501,20,39.01281840626232,1,-39
1,-1,0.5799999833106995,-0.5799999833106995,0,1.4185283184051514,961,501,20,39.01281840626232,1,-39
1,-1,0.5799999833106995,-0.5799999833106995,0,1.4218401908874512,961,501,20,39.01281840626232,1,-39
1,-1,0.5799999833106995,-0.5799999833106995,0,1.422438144683838,961,501,20,39.01281840626232,1,-39
2,-1,1.309999942779541,-0.6549999713897705,0,1.424631118774414,961,501,20,39.01281840626232,1,-39
0,-1,-0.0,-0.5799999833106995,0,1.42720627784729,961,501,20,39.01281840626232,1,-39
2,-1,1.309999942779541,-0.6549999713897705,0,1.4326813220977783,961,501,20,39.01281840626232,1,-39
1,-1,0.5799999833106995,-0.5799999833106995,0,1.433105230331421,961,501,20,39.01281840626232,1,-39
2,-1,1.309999942779541,-0.6549999713897705,0,1.4331202507019043,961,501,20,39.01281840626232,1,-39
1,0,0.5799999833106995,-0.0,0,1.4345052242279053,961,501,20,39.01281840626232,1,-39
1,-1,0.5799999833106995,-0.5799999833106995,0,1.4400691986083984,961,501,20,39.01281840626232,1,-39
1,-1,0.5799999833106995,-0.5799999833106995,0,1.4400992393493652,961,501,20,39.01281840626232,1,-39
2,0,1.309999942779541,-0.0,0,1.4406192302703857,961,501,20,39.01281840626232,1,-39
1,-1,0.5799999833106995,-0.5799999833106995,0,1.442535161972046,961,501,20,39.01281840626232,1,-39
1,0,0.5799999833106995,-0.0,0,1.4447662830352783,961,501,20,39.01281840626232,1,-39
1,-1,0.5799999833106995,-0.5799999833106995,0,1.4497871398925781,961,501,20,39.01281840626232,1,-39
1,0,0.5799999833106995,-0.0,0,1.4498162269592285,961,501,20,39.01281840626232,1,-39
1,0,0.5799999833106995,-0.0,0,1.450453281402588,961,501,20,39.01281840626232,1,-39
2,-1,1.309999942779541,-0.6549999713897705,0,1.452552318572998,961,501,20,39.01281840626232,1,-39
1,0,0.5799999833106995,-0.0,0,1.4585421085357666,961,501,20,39.01281840626232,1,-39
1,0,0.5799999833106995,-0.0,0,1.4585702419281006,961,501,20,39.01281840626232,1,-39
1,0,0.5799999833106995,-0.0,0,1.4586212635040283,961,501,20,39.01281840626232,1,-39
1,-1,0.5799999833106995,-0.5799999833106995,0,1.4604623317718506,961,501,20,39.01281840626232,1,-39
1,0,0.5799999833106995,-0.0,0,1.4627792835235596,961,501,20,39.01281840626232,1,-39
2,0,1.309999942779541,-0.0,0,1.4678781032562256,961,501,20,39.01281840626232,1,-39
2,0,1.309999942779541,-0.0,0,1.4678902626037598,961,501,20,39.01281840626232,1,-39
1,0,0.5799999833106995,-0.0,0,1.4685511589050293,961,501,20,39.01281840626232,1,-39
2,0,1.309999942779541,-0.0,0,1.4706110954284668,961,501,20,39.01281840626232,1,-39
2,0,1.309999942779541,-0.0,0,1.477102279663086,961,501,20,39.01281840626232,1,-39
2,0,1.309999942779541,-0.0,0,1.4775681495666504,961,501,20,39.01281840626232,1,-39
3,0,2.180000066757202,-0.0,0,1.4775803089141846,961,501,20,39.01281840626232,1,-39
2,0,1.309999942779541,-0.0,0,1.4785022735595703,961,501,20,39.01281840626232,1,-39
3,1,2.180000066757202,0.7266666889190674,0,1.480647325515747,961,501,20,39.01281840626232,1,-39
3,0,2.180000066757202,-0.0,0,1.4865021705627441,961,501,20,39.01281840626232,1,-39
3,1,2.180000066757202,0.7266666889190674,0,1.4869091510772705,961,501,20,39.01281840626232,1,-39
2,0,1.309999942779541,-0.0,0,1.48691725730896,961,501,20,39.01281840626232,1,-39
3,1,2.180000066757202,0.7266666889190674,0,1.4884653091430664,961,501,20,39.01281840626232,1,-39
3,1,2.180000066757202,0.7266666889190674,0,1.4954051971435547,961,501,20,39.01281840626232,1,-39
2,0,1.309999942779541,-0.0,0,1.495821237564087,961,501,20,39.01281840626232,1,-39
3,1,2.180000066757202,0.7266666889190674,0,1.495833158493042,961,501,20,39.01281840626232,1,-39
2,0,1.309999942779541,-0.0,0,1.4965202808380127,961,501,20,39.01281840626232,1,-39
2,1,1.309999942779541,0.6549999713897705,0,1.4985542297363281,961,501,20,39.01281840626232,1,-39
2,0,1.309999942779541,-0.0,0,1.5037071704864502,961,501,20,39.01281840626232,1,-39
2,1,1.309999942779541,0.6549999713897705,0,1.5041122436523438,961,501,20,39.01281840626232,1,-39
2,0,1.309999942779541,-0.0,0,1.5044453144073486,961,501,20,39.01281840626232,1,-39
2,0,1.309999942779541,-0.0,0,1.5066182613372803,961,501,20,39.01281840626232,1,-39
1,1,0.5799999833106995,0.5799999833106995,0,1.513843297958374,961,501,20,39.01281840626232,1,-39
2,0,1.309999942779541,-0.0,0,1.5144541263580322,961,501,20,39.01281840626232,1,-39
1,1,0.5799999833106995,0.5799999833106995,0,1.5146582126617432,961,501,20,39.01281840626232,1,-39
2,0,1.309999942779541,-0.0,0,1.514747142791748,961,501,20,39.01281840626232,1,-39
1,0,0.5799999833106995,-0.0,0,1.516540288925171,961,501,20,39.01281840626232,1,-39
2,1,1.309999942779541,0.6549999713897705,0,1.5206952095031738,961,501,20,39.01281840626232,1,-39
1,1,0.5799999833106995,0.5799999833106995,0,1.520707130432129,961,501,20,39.01281840626232,1,-39
2,0,1.309999942779541,-0.0,0,1.5224411487579346,961,501,20,39.01281840626232,1,-39
1,1,0.5799999833106995,0.5799999833106995,0,1.5245361328125,961,501,20,39.01281840626232,1,-39
2,1,1.309999942779541,0.6549999713897705,0,1.526747226715088,961,501,20,39.01281840626232,1,-39
1,1,0.5799999833106995,0.5799999833106995,0,1.532717227935791,961,501,20,39.01281840626232,1,-39
2,1,1.309999942779541,0.6549999713897705,0,1.5327513217926025,961,501,20,39.01281840626232,1,-39
1,1,0.5799999833106995,0.5799999833106995,0,1.532907247543335,961,501,20,39.01281840626232,1,-39
2,1,1.309999942779541,0.6549999713897705,0,1.5346612930297852,961,501,20,39.01281840626232,1,-39
1,2,0.6549999713897705,1.309999942779541,0,1.5403072834014893,961,501,20,39.01281840626232,1,-39
1,1,0.5799999833106995,0.5799999833106995,0,1.54050612449646,961,501,20,39.01281840626232,1,-39
2,1,1.309999942779541,0.6549999713897705,0,1.5405521392822266,961,501,20,39.01281840626232,1,-39
1,1,0.5799999833106995,0.5799999833106995,0,1.5429062843322754,961,501,20,39.01281840626232,1,-39
1,1,0.5799999833106995,0.5799999833106995,0,1.5447442531585693,961,501,20,39.01281840626232,1,-39
1,2,0.6549999713897705,1.309999942779541,0,1.5494673252105713,961,501,20,39.01281840626232,1,-39
2,1,1.309999942779541,0.6549999713897705,0,1.5494801998138428,961,501,20,39.01281840626232,1,-39
1,1,0.5799999833106995,0.5799999833106995,0,1.5506112575531006,961,501,20,39.01281840626232,1,-39
1,1,0.5799999833106995,0.5799999833106995,0,1.552678108215332,961,501,20,39.01281840626232,1,-39
1,1,0.5799999833106995,0.5799999833106995,0,1.5576512813568115,961,501,20,39.01281840626232,1,-39
1,1,0.5799999833106995,0.5799999833106995,0,1.5576672554016113,961,501,20,39.01281840626232,1,-39
1,1,0.5799999833106995,0.5799999833106995,0,1.558777093887329,961,501,20,39.01281840626232,1,-39
1,0,0.5799999833106995,-0.0,0,1.5605642795562744,961,501,20,39.01281840626232,1,-39
1,1,0.5799999833106995,0.5799999833106995,0,1.5627071857452393,961,501,20,39.01281840626232,1,-39
1,0,0.5799999833106995,-0.0,0,1.5672581195831299,961,501,20,39.01281840626232,1,-39
0,1,-0.0,0.5799999833106995,0,1.5672712326049805,961,501,20,39.01281840626232,1,-39
1,0,0.5799999833106995,-0.0,0,1.5706231594085693,961,501,20,39.01281840626232,1,-39
0,1,-0.0,0.5799999833106995,0,1.5758953094482422,961,501,20,39.01281840626232,1,-39
1,0,0.5799999833106995,-0.0,0,1.5765790939331055,961,501,20,39.01281840626232,1,-39
1,0,0.5799999833106995,-0.0,0,1.582726240158081,961,501,20,39.01281840626232,1,-39
1,1,0.5799999833106995,0.5799999833106995,0,1.5865890979766846,961,501,20,39.01281840626232,1,-39
1,0,0.5799999833106995,-0.0,0,1.5911362171173096,961,501,20,39.01281840626232,1,-39
1,1,0.5799999833106995,0.5799999833106995,0,1.5962471961975098,961,501,20,39.01281840626232,1,-39
1,0,0.5799999833106995,-0.0,0,1.5966732501983643,961,501,20,39.01281840626232,1,-39
1,0,0.5799999833106995,-0.0,0,1.59861421585083,961,501,20,39.01281840626232,1,-39
1,0,0.5799999833106995,-0.0,0,1.6037051677703857,961,501,20,39.01281840626232,1,-39
1,1,0.5799999833106995,0.5799999833106995,0,1.6065402030944824,961,501,20,39.01281840626232,1,-39
1,0,0.5799999833106995,-0.0,0,1.6088502407073975,961,501,20,39.01281840626232,1,-39
1,0,0.5799999833106995,-0.0,0,1.6149811744689941,961,501,20,39.01281840626232,1,-39
1,1,0.5799999833106995,0.5799999833106995,0,1.6207361221313477,961,501,20,39.01281840626232,1,-39
1,0,0.5799999833106995,-0.0,0,1.6207492351531982,961,501,20,39.01281840626232,1,-39
1,0,0.5799999833106995,-0.0,0,1.6207571029663086,961,501,20,39.01281840626232,1,-39
1,0,0.5799999833106995,-0.0,0,1.620765209197998,961,501,20,39.01281840626232,1,-39
2,1,1.309999942779541,0.6549999713897705,0,1.620772123336792,961,501,20,39.01281840626232,1,-39
1,0,0.5799999833106995,-0.0,0,1.6225643157958984,961,501,20,39.01281840626232,1,-39
1,1,0.5799999833106995,0.5799999833106995,0,1.6247022151947021,961,501,20,39.01281840626232,1,-39
1,0,0.5799999833106995,-0.0,0,1.631406307220459,961,501,20,39.01281840626232,1,-39
1,0,0.5799999833106995,-0.0,0,1.6372482776641846,961,501,20,39.01281840626232,1,-39
1,0,0.5799999833106995,-0.0,0,1.6372601985931396,961,501,20,39.01281840626232,1,-39
2,1,1.309999942779541,0.6549999713897705,0,1.637268304824829,961,501,20,39.01281840626232,1,-39
1,0,0.5799999833106995,-0.0,0,1.6372761726379395,961,501,20,39.01281840626232,1,-39
1,0,0.5799999833106995,-0.0,0,1.637282133102417,961,501,20,39.01281840626232,1,-39
1,0,0.5799999833106995,-0.0,0,1.63865327835083,961,501,20,39.01281840626232,1,-39
1,1,0.5799999833106995,0.5799999833106995,0,1.6406362056732178,961,501,20,39.01281840626232,1,-39
1,0,0.5799999833106995,-0.0,0,1.642794132232666,961,501,20,39.01281840626232,1,-39
1,0,0.5799999833106995,-0.0,0,1.6492362022399902,961,501,20,39.01281840626232,1,-39
1,0,0.5799999833106995,-0.0,0,1.6492502689361572,961,501,20,39.01281840626232,1,-39
1,1,0.5799999833106995,0.5799999833106995,0,1.650651216506958,961,501,20,39.01281840626232,1,-39
1,0,0.5799999833106995,-0.0,0,1.65547513961792,961,501,20,39.01281840626232,1,-39
1,0,0.5799999833106995,-0.0,0,1.6566822528839111,961,501,20,39.01281840626232,1,-39
1,0,0.5799999833106995,-0.0,0,1.658738136291504,961,501,20,39.01281840626232,1,-39
1,1,0.5799999833106995,0.5799999833106995,0,1.6651782989501953,961,501,20,39.01281840626232,1,-39
1,0,0.5799999833106995,-0.0,0,1.6651921272277832,961,501,20,39.01281840626232,1,-39
1,0,0.5799999833106995,-0.0,0,1.6685261726379395,961,501,20,39.01281840626232,1,-39
1,0,0.5799999833106995,-0.0,0,1.672450304031372,961,501,20,39.01281840626232,1,-39
1,0,0.5799999833106995,-0.0,0,1.6746931076049805,961,501,20,39.01281840626232,1,-39
1,1,0.5799999833106995,0.5799999833106995,0,1.6768131256103516,961,501,20,39.01281840626232,1,-39
1,0,0.5799999833106995,-0.0,0,1.6819491386413574,961,501,20,39.01281840626232,1,-39
1,0,0.5799999833106995,-0.0,0,1.684704303741455,961,501,20,39.01281840626232,1,-39
1,0,0.5799999833106995,-0.0,0,1.6907072067260742,961,501,20,39.01281840626232,1,-39
0,1,-0.0,0.5799999833106995,0,1.700592279434204,961,501,20,39.01281840626232,1,-39
0,1,-0.0,0.5799999833106995,0,1.7266602516174316,961,501,20,39.01281840626232,1,-39
-1,0,-0.5799999833106995,-0.0,0,1.7285611629486084,961,501,20,39.01281840626232,1,-39
0,1,-0.0,0.5799999833106995,0,1.7307002544403076,961,501,20,39.01281840626232,1,-39
-1,1,-0.5799999833106995,0.5799999833106995,0,1.7366232872009277,961,501,20,39.01281840626232,1,-39
-1,1,-0.5799999833106995,0.5799999833106995,0,1.7366361618041992,961,501,20,39.01281840626232,1,-39
-1,1,-0.5799999833106995,0.5799999833106995,0,1.7387232780456543,961,501,20,39.01281840626232,1,-39
-1,1,-0.5799999833106995,0.5799999833106995,0,1.745427131652832,961,501,20,39.01281840626232,1,-39
-1,0,-0.5799999833106995,-0.0,0,1.7459771633148193,961,501,20,39.01281840626232,1,-39
0,1,-0.0,0.5799999833106995,0,1.746711254119873,961,501,20,39.01281840626232,1,-39
-1,0,-0.5799999833106995,-0.0,0,1.7486553192138672,961,501,20,39.01281840626232,1,-39
0,1,-0.0,0.5799999833106995,0,1.7531852722167969,961,501,20,39.01281840626232,1,-39
-1,1,-0.5799999833106995,0.5799999833106995,0,1.753197193145752,961,501,20,39.01281840626232,1,-39
0,1,-0.0,0.5799999833106995,0,1.7544641494750977,961,501,20,39.01281840626232,1,-39
-1,0,-0.5799999833106995,-0.0,0,1.7564902305603027,961,501,20,39.01281840626232,1,-39
0,1,-0.0,0.5799999833106995,0,1.763857126235962,961,501,20,39.01281840626232,1,-39
-1,0,-0.5799999833106995,-0.0,0,1.7645633220672607,961,501,20,39.01281840626232,1,-39
0,1,-0.0,0.5799999833106995,0,1.7645971775054932,961,501,20,39.01281840626232,1,-39
-1,1,-0.5799999833106995,0.5799999833106995,0,1.7646081447601318,961,501,20,39.01281840626232,1,-39
0,1,-0.0,0.5799999833106995,0,1.7684752941131592,961,501,20,39.01281840626232,1,-39
-1,0,-0.5799999833106995,-0.0,0,1.7711811065673828,961,501,20,39.01281840626232,1,-39
0,1,-0.0,0.5799999833106995,0,1.7726261615753174,961,501,20,39.01281840626232,1,-39
0,1,-0.0,0.5799999833106995,0,1.776686191558838,961,501,20,39.01281840626232,1,-39
-1,1,-0.5799999833106995,0.5799999833106995,0,1.7825961112976074,961,501,20,39.01281840626232,1,-39
0,1,-0.0,0.5799999833106995,0,1.7885372638702393,961,501,20,39.01281840626232,1,-39
0,1,-0.0,0.5799999833106995,0,1.7926552295684814,961,501,20,39.01281840626232,1,-39
0,1,-0.0,0.5799999833106995,0,1.7991721630096436,961,501,20,39.01281840626232,1,-39
0,1,-0.0,0.5799999833106995,0,1.8024733066558838,961,501,20,39.01281840626232,1,-39
0,1,-0.0,0.5799999833106995,0,1.8165242671966553,961,501,20,39.01281840626232,1,-39
0,0,-0.0,-0.0,1,1.8187673091888428,961,501,20,39.01281840626232,1,-39
0,0,-0.0,-0.0,0,0.06923747062683105,133,24,53,955.5694637230723,-828,-477
1,0,0.5799999833106995,-0.0,0,0.1381664276123047,133,24,53,955.5694637230723,-828,-477
1,0,0.5799999833106995,-0.0,0,0.14603137969970703,133,24,53,955.5694637230723,-828,-477
1,0,0.5799999833106995,-0.0,0,0.15415549278259277,133,24,53,955.5694637230723,-828,-477
1,0,0.5799999833106995,-0.0,0,0.1661825180053711,133,24,53,955.5694637230723,-828,-477
0,1,-0.0,0.5799999833106995,0,0.18402552604675293,133,24,53,955.5694637230723,-828,-477
1,0,0.5799999833106995,-0.0,0,0.19196438789367676,133,24,53,955.5694637230723,-828,-477
0,1,-0.0,0.5799999833106995,0,0.22801852226257324,133,24,53,955.5694637230723,-828,-477
-1,1,-0.5799999833106995,0.5799999833106995,0,0.23012638092041016,133,24,53,955.5694637230723,-828,-477
0,1,-0.0,0.5799999833106995,0,0.23549246788024902,133,24,53,955.5694637230723,-828,-477
-1,1,-0.5799999833106995,0.5799999833106995,0,0.2355053424835205,133,24,53,955.5694637230723,-828,-477
-1,1,-0.5799999833106995,0.5799999833106995,0,0.23606252670288086,133,24,53,955.5694637230723,-828,-477
-2,2,-1.309999942779541,1.309999942779541,0,0.23806047439575195,133,24,53,955.5694637230723,-828,-477
-1,1,-0.5799999833106995,0.5799999833106995,0,0.2434535026550293,133,24,53,955.5694637230723,-828,-477
-1,2,-0.6549999713897705,1.309999942779541,0,0.24346637725830078,133,24,53,955.5694637230723,-828,-477
-2,1,-1.309999942779541,0.6549999713897705,0,0.24408936500549316,133,24,53,955.5694637230723,-828,-477
-2,1,-1.309999942779541,0.6549999713897705,0,0.24594950675964355,133,24,53,955.5694637230723,-828,-477
-2,1,-1.309999942779541,0.6549999713897705,0,0.2481083869934082,133,24,53,955.5694637230723,-828,-477
-2,2,-1.309999942779541,1.309999942779541,0,0.25318050384521484,133,24,53,955.5694637230723,-828,-477
-2,1,-1.309999942779541,0.6549999713897705,0,0.25319552421569824,133,24,53,955.5694637230723,-828,-477
-3,2,-2.180000066757202,1.4533333778381348,0,0.25417137145996094,133,24,53,955.5694637230723,-828,-477
-3,1,-2.180000066757202,0.7266666889190674,0,0.25625157356262207,133,24,53,955.5694637230723,-828,-477
-3,1,-2.180000066757202,0.7266666889190674,0,0.261277437210083,133,24,53,955.5694637230723,-828,-477
-2,2,-1.309999942779541,1.309999942779541,0,0.26129651069641113,133,24,53,955.5694637230723,-828,-477
-3,1,-2.180000066757202,0.7266666889190674,0,0.262068510055542,133,24,53,955.5694637230723,-828,-477
-4,1,-3.069999933242798,0.7674999833106995,0,0.2638874053955078,133,24,53,955.5694637230723,-828,-477
-3,1,-2.180000066757202,0.7266666889190674,0,0.26612043380737305,133,24,53,955.5694637230723,-828,-477
-3,1,-2.180000066757202,0.7266666889190674,0,0.27214837074279785,133,24,53,955.5694637230723,-828,-477
-4,2,-3.069999933242798,1.534999966621399,0,0.27216243743896484,133,24,53,955.5694637230723,-828,-477
-3,1,-2.180000066757202,0.7266666889190674,0,0.27898240089416504,133,24,53,955.5694637230723,-828,-477
-4,1,-3.069999933242798,0.7674999833106995,0,0.2790064811706543,133,24,53,955.5694637230723,-828,-477
-3,1,-2.180000066757202,0.7266666889190674,0,0.27901744842529297,133,24,53,955.5694637230723,-828,-477
-4,1,-3.069999933242798,0.7674999833106995,0,0.2790255546569824,133,24,53,955.5694637230723,-828,-477
-3,1,-2.180000066757202,0.7266666889190674,0,0.27999043464660645,133,24,53,955.5694637230723,-828,-477
-4,1,-3.069999933242798,0.7674999833106995,0,0.2820115089416504,133,24,53,955.5694637230723,-828,-477
-3,1,-2.180000066757202,0.7266666889190674,0,0.2887873649597168,133,24,53,955.5694637230723,-828,-477
-4,0,-3.069999933242798,-0.0,0,0.2892334461212158,133,24,53,955.5694637230723,-828,-477
-3,1,-2.180000066757202,0.7266666889190674,0,0.2892453670501709,133,24,53,955.5694637230723,-828,-477
-3,0,-2.180000066757202,-0.0,0,0.28994154930114746,133,24,53,955.5694637230723,-828,-477
-4,1,-3.069999933242798,0.7674999833106995,0,0.2920224666595459,133,24,53,955.5694637230723,-828,-477
-4,0,-3.069999933242798,-0.0,0,0.29581737518310547,133,24,53,955.5694637230723,-828,-477
-4,0,-3.069999933242798,-0.0,0,0.29583144187927246,133,24,53,955.5694637230723,-828,-477
-3,0,-2.180000066757202,-0.0,0,0.2981834411621094,133,24,53,955.5694637230723,-828,-477
-4,0,-3.069999933242798,-0.0,0,0.3000373840332031,133,24,53,955.5694637230723,-828,-477
-4,0,-3.069999933242798,-0.0,0,0.3056504726409912,133,24,53,955.5694637230723,-828,-477
-3,0,-2.180000066757202,-0.0,0,0.3062283992767334,133,24,53,955.5694637230723,-828,-477
-4,0,-3.069999933242798,-0.0,0,0.306241512298584,133,24,53,955.5694637230723,-828,-477
-4,0,-3.069999933242798,-0.0,0,0.30809640884399414,133,24,53,955.5694637230723,-828,-477
-5,0,-4.21999990940094,-0.0,0,0.3100924491882324,133,24,53,955.5694637230723,-828,-477
-5,-1,-4.21999990940094,-0.843999981880188,0,0.3141334056854248,133,24,53,955.5694637230723,-828,-477
-6,-1,-5.560000061988831,-0.9266666769981384,0,0.3141484260559082,133,24,53,955.5694637230723,-828,-477
-6,-1,-5.560000061988831,-0.9266666769981384,0,0.3162565231323242,133,24,53,955.5694637230723,-828,-477
-5,-2,-4.21999990940094,-1.687999963760376,0,0.31815338134765625,133,24,53,955.5694637230723,-828,-477
-6,-1,-5.560000061988831,-0.9266666769981384,0,0.3237035274505615,133,24,53,955.5694637230723,-828,-477
-7,-2,-6.880000174045563,-1.9657143354415894,0,0.3243215084075928,133,24,53,955.5694637230723,-828,-477
-6,-2,-5.560000061988831,-1.8533333539962769,0,0.32433247566223145,133,24,53,955.5694637230723,-828,-477
-6,-2,-5.560000061988831,-1.8533333539962769,0,0.32590150833129883,133,24,53,955.5694637230723,-828,-477
-7,-3,-6.880000174045563,-2.948571503162384,0,0.32800936698913574,133,24,53,955.5694637230723,-828,-477
-7,-1,-6.880000174045563,-0.9828571677207947,0,0.3325173854827881,133,24,53,955.5694637230723,-828,-477
-6,-3,-5.560000061988831,-2.7800000309944153,0,0.3325345516204834,133,24,53,955.5694637230723,-828,-477
-7,-2,-6.880000174045563,-1.9657143354415894,0,0.33392333984375,133,24,53,955.5694637230723,-828,-477
-7,-2,-6.880000174045563,-1.9657143354415894,0,0.3360004425048828,133,24,53,955.5694637230723,-828,-477
-7,-3,-6.880000174045563,-2.948571503162384,0,0.3411693572998047,133,24,53,955.5694637230723,-828,-477
-7,-2,-6.880000174045563,-1.9657143354415894,0,0.3413224220275879,133,24,53,955.5694637230723,-828,-477
-7,-3,-6.880000174045563,-2.948571503162384,0,0.34194254875183105,133,24,53,955.5694637230723,-828,-477
-8,-4,-8.220000267028809,-4.110000133514404,0,0.3439605236053467,133,24,53,955.5694637230723,-828,-477
-7,-3,-6.880000174045563,-2.948571503162384,0,0.3460824489593506,133,24,53,955.5694637230723,-828,-477
-9,-3,-9.549999833106995,-3.1833332777023315,0,0.35129547119140625,133,24,53,955.5694637230723,-828,-477
-9,-4,-9.549999833106995,-4.244444370269775,0,0.35130953788757324,133,24,53,955.5694637230723,-828,-477
-7,-4,-7.1925002336502075,-4.110000133514404,0,0.35188841819763184,133,24,53,955.5694637230723,-828,-477
-9,-4,-9.549999833106995,-4.244444370269775,0,0.35396647453308105,133,24,53,955.5694637230723,-828,-477
-8,-4,-8.220000267028809,-4.110000133514404,0,0.35934948921203613,133,24,53,955.5694637230723,-828,-477
-9,-4,-9.549999833106995,-4.244444370269775,0,0.3593614101409912,133,24,53,955.5694637230723,-828,-477
-10,-5,-11.100000143051147,-5.550000071525574,0,0.3598754405975342,133,24,53,955.5694637230723,-828,-477
-9,-4,-9.549999833106995,-4.244444370269775,0,0.3618764877319336,133,24,53,955.5694637230723,-828,-477
-10,-4,-10.880000591278076,-4.3520002365112305,0,0.36405038833618164,133,24,53,955.5694637230723,-828,-477
-9,-5,-9.792000532150269,-5.440000295639038,0,0.3695104122161865,133,24,53,955.5694637230723,-828,-477
-9,-4,-9.549999833106995,-4.244444370269775,0,0.3695225715637207,133,24,53,955.5694637230723,-828,-477
-10,-4,-10.880000591278076,-4.3520002365112305,0,0.3698704242706299,133,24,53,955.5694637230723,-828,-477
-9,-5,-9.792000532150269,-5.440000295639038,0,0.3719015121459961,133,24,53,955.5694637230723,-828,-477
-9,-4,-9.549999833106995,-4.244444370269775,0,0.3774404525756836,133,24,53,955.5694637230723,-828,-477
-10,-4,-10.880000591278076,-4.3520002365112305,0,0.37754344940185547,133,24,53,955.5694637230723,-828,-477
-9,-5,-9.792000532150269,-5.440000295639038,0,0.37807536125183105,133,24,53,955.5694637230723,-828,-477
-11,-4,-12.210000157356262,-4.440000057220459,0,0.38000941276550293,133,24,53,955.5694637230723,-828,-477
-9,-4,-9.549999833106995,-4.244444370269775,0,0.38265442848205566,133,24,53,955.5694637230723,-828,-477
