dx,rx
-4,-3.680000066757202
-5,-5.0599998235702515
-4,-3.680000066757202
-2,-1.5800000429153442
-3,-2.6199998259544373
-1,-0.6899999976158142
-1,-0.6899999976158142
-1,-0.6899999976158142
0,-0.0
-1,-0.6899999976158142
-1,-0.6899999976158142
-1,-0.6899999976158142
-1,-0.6899999976158142
-1,-0.6899999976158142
-1,-0.6899999976158142
-1,-0.6899999976158142
-1,-0.6899999976158142
-1,-0.6899999976158142
-2,-1.5800000429153442
-1,-0.6899999976158142
-1,-0.7900000214576721
-1,-0.7900000214576721
-1,-0.7900000214576721
0,-0.0
0,-0.0
-1,-0.6899999976158142
0,-0.0
0,-0.0
0,-0.0
0,-0.0
0,-0.0
0,-0.0
1,0.6899999976158142
1,0.6899999976158142
2,1.5800000429153442
4,3.680000066757202
4,4.047999858856201
5,5.0599998235702515
6,6.670000076293945
9,11.753999948501587
12,16.4769229888916
13,18.822142839431763
13,18.822142839431763
14,23.519999265670776
15,26.6294127702713
17,31.629446029663086
18,36.08099842071533
19,39.25761914253235
18,36.08099842071533
18,34.844210386276245
17,31.629446029663086
17,31.629446029663086
17,31.629446029663086
17,31.629446029663086
18,34.844210386276245
17,31.629446029663086
17,31.629446029663086
15,25.19999921321869
16,28.404706954956055
15,25.19999921321869
16,26.8799991607666
16,26.8799991607666
16,26.8799991607666
18,33.4900016784668
16,26.8799991607666
16,26.8799991607666
14,20.269999980926514
13,17.84999990463257
11,14.649999141693115
12,16.249999523162842
12,16.249999523162842
12,16.249999523162842
11,14.649999141693115
9,11.459999799728394
10,13.059999942779541
8,9.859999656677246
8,9.859999656677246
7,8.260000467300415
6,6.670000076293945
6,6.670000076293945
5,5.0599998235702515
6,6.670000076293945
6,6.670000076293945
6,6.670000076293945
6,6.670000076293945
6,6.670000076293945
4,3.680000066757202
3,2.6199998259544373
1,0.6899999976158142
1,0.6899999976158142
0,-0.0
2,1.5800000429153442
2,1.5800000429153442
1,0.7900000214576721
3,2.6199998259544373
2,1.7466665506362915
1,0.8733332753181458
2,1.5800000429153442
3,2.7600000500679016
2,1.7466665506362915
3,2.7600000500679016
2,1.5800000429153442
4,4.047999858856201
3,2.7600000500679016
4,3.680000066757202
2,1.5800000429153442
3,2.6199998259544373
2,1.5800000429153442
2,1.5800000429153442
1,0.6899999976158142
2,1.5800000429153442
3,2.6199998259544373
2,1.5800000429153442
1,0.6899999976158142
1,0.6899999976158142
1,0.6899999976158142
1,0.6899999976158142
1,0.6899999976158142
1,0.6899999976158142
1,0.6899999976158142
1,0.6899999976158142
1,0.6899999976158142
2,1.5800000429153442
2,1.5800000429153442
1,0.6899999976158142
2,1.5800000429153442
2,1.5800000429153442
1,0.7900000214576721
2,1.5800000429153442
2,1.5800000429153442
2,1.5800000429153442
2,1.5800000429153442
0,-0.0
2,1.5800000429153442
2,1.5800000429153442
1,0.7900000214576721
2,1.5800000429153442
2,1.5800000429153442
1,0.7900000214576721
2,1.5800000429153442
1,0.7900000214576721
1,0.6899999976158142
2,1.5800000429153442
0,-0.0
2,1.5800000429153442
1,0.6899999976158142
2,1.5800000429153442
2,1.5800000429153442
2,1.5800000429153442
1,0.6899999976158142
2,1.5800000429153442
1,0.7900000214576721
1,0.6899999976158142
1,0.6899999976158142
1,0.6899999976158142
1,0.6899999976158142
1,0.6899999976158142
1,0.6899999976158142
0,-0.0
1,0.6899999976158142
1,0.6899999976158142
2,1.5800000429153442
1,0.6899999976158142
2,1.5800000429153442
2,1.5800000429153442
2,1.5800000429153442
2,1.5800000429153442
1,0.7900000214576721
1,0.6899999976158142
2,1.5800000429153442
0,-0.0
2,1.5800000429153442
1,0.6899999976158142
1,0.7900000214576721
1,0.6899999976158142
1,0.6899999976158142
1,0.6899999976158142
1,0.6899999976158142
1,0.6899999976158142
1,0.6899999976158142
1,0.6899999976158142
2,1.5800000429153442
1,0.6899999976158142
2,1.5800000429153442
2,1.5800000429153442
2,1.5800000429153442
1,0.6899999976158142
1,0.6899999976158142
2,1.5800000429153442
0,-0.0
1,0.6899999976158142
0,-0.0
0,-0.0
0,-0.0
0,-0.0
0,-0.0
1,0.6899999976158142
1,0.6899999976158142
0,-0.0
1,0.6899999976158142
1,0.6899999976158142
1,0.6899999976158142
0,-0.0
0,-0.0
1,0.6899999976158142
0,-0.0
1,0.6899999976158142
0,-0.0
0,-0.0
1,0.6899999976158142
0,-0.0
0,-0.0
1,0.6899999976158142
0,-0.0
1,0.6899999976158142
1,0.6899999976158142
0,-0.0
0,-0.0
0,-0.0
1,0.6899999976158142
0,-0.0
1,0.6899999976158142
0,-0.0
0,-0.0
0,-0.0
1,0.6899999976158142
0,-0.0
0,-0.0
0,-0.0
1,0.6899999976158142
1,0.6899999976158142
2,1.5800000429153442
0,-0.0
1,0.6899999976158142
1,0.6899999976158142
1,0.6899999976158142
1,0.6899999976158142
1,0.7900000214576721
1,0.6899999976158142
0,-0.0
1,0.6899999976158142
1,0.6899999976158142
0,-0.0
0,-0.0
1,0.6899999976158142
0,-0.0
1,0.6899999976158142
1,0.6899999976158142
0,-0.0
1,0.6899999976158142
0,-0.0
0,-0.0
0,-0.0
0,-0.0
0,-0.0
0,-0.0
0,-0.0
-1,-0.6899999976158142
-1,-0.6899999976158142
-2,-1.5800000429153442
-3,-2.6199998259544373
-4,-3.680000066757202
-6,-6.670000076293945
-7,-8.260000467300415
-7,-8.260000467300415
-6,-6.670000076293945
-6,-6.670000076293945
-5,-5.0599998235702515
-4,-3.680000066757202
-3,-2.6199998259544373
-3,-2.6199998259544373
-4,-3.680000066757202
-4,-3.680000066757202
-5,-5.0599998235702515
-6,-6.670000076293945
-7,-8.260000467300415
-7,-8.260000467300415
-7,-8.260000467300415
-7,-8.260000467300415
-6,-6.670000076293945
-7,-8.260000467300415
-6,-6.670000076293945
-7,-8.260000467300415
-6,-6.670000076293945
-6,-6.670000076293945
-7,-8.260000467300415
-6,-6.670000076293945
-7,-8.260000467300415
-7,-8.260000467300415
-6,-6.670000076293945
-8,-9.859999656677246
-7,-8.260000467300415
-7,-8.260000467300415
-6,-6.670000076293945
-6,-6.670000076293945
-7,-8.260000467300415
-6,-6.670000076293945
-5,-5.0599998235702515
-6,-6.670000076293945
-4,-3.680000066757202
-4,-3.680000066757202
-3,-2.6199998259544373
-3,-2.6199998259544373
-3,-2.6199998259544373
-3,-2.6199998259544373
-2,-1.5800000429153442
-3,-2.6199998259544373
-2,-1.5800000429153442
-3,-2.6199998259544373
-2,-1.5800000429153442
-3,-2.6199998259544373
-3,-2.6199998259544373
-3,-2.6199998259544373
-4,-3.680000066757202
-3,-2.6199998259544373
-4,-3.680000066757202
-5,-5.0599998235702515
-6,-6.670000076293945
-8,-9.859999656677246
-10,-13.059999942779541
-11,-14.649999141693115
-8,-9.859999656677246
-6,-6.670000076293945
-3,-2.6199998259544373
-5,-5.0599998235702515
-2,-1.5800000429153442
-3,-2.6199998259544373
-3,-2.6199998259544373
-2,-1.5800000429153442
-3,-2.6199998259544373
-2,-1.5800000429153442
-3,-2.6199998259544373
-3,-2.6199998259544373
-2,-1.5800000429153442
-2,-1.5800000429153442
-1,-0.6899999976158142
0,-0.0
0,-0.0
-1,-0.6899999976158142
-1,-0.6899999976158142
2,1.5800000429153442
1,0.6899999976158142
2,1.5800000429153442
3,2.6199998259544373
2,1.5800000429153442
4,4.047999858856201
3,3.035999894142151
6,7.080000400543213
9,11.986362934112549
15,26.6294127702713
18,37.191428661346436
19,41.2960889339447
17,35.12523818016052
17,36.07863640785217
18,39.96750211715698
17,37.74708533287048
14,30.428697109222412
13,26.058498859405518
11,20.46611213684082
11,19.528236031532288
10,16.799999475479126
10,16.799999475479126
11,18.47999942302704
11,15.92642855644226
10,13.730769157409668
9,12.187499642372131
8,10.447999954223633
9,11.753999948501587
8,10.447999954223633
9,11.753999948501587
7,8.62749969959259
7,8.62749969959259
5,5.558333396911621
4,4.047999858856201
4,3.680000066757202
2,1.5800000429153442
1,0.6899999976158142
1,0.6899999976158142
-2,-1.5800000429153442
-3,-2.6199998259544373
-4,-3.680000066757202
-4,-3.680000066757202
-3,-2.6199998259544373
-2,-1.5800000429153442
-2,-1.5800000429153442
-3,-2.6199998259544373
-2,-1.5800000429153442
-1,-0.6899999976158142
-2,-1.5800000429153442
-2,-1.5800000429153442
-2,-1.7466665506362915
-3,-2.7600000500679016
-4,-4.047999858856201
-5,-5.0599998235702515
-5,-5.558333396911621
-4,-4.047999858856201
-5,-5.0599998235702515
-3,-3.035999894142151
-4,-4.047999858856201
-4,-4.047999858856201
-3,-2.7600000500679016
-4,-4.047999858856201
-2,-1.7466665506362915
-1,-0.6899999976158142
-1,-0.6899999976158142
0,-0.0
0,-0.0
0,-0.0
0,-0.0
0,-0.0
-1,-0.6899999976158142
0,-0.0
0,-0.0
-1,-0.7900000214576721
-1,-0.6899999976158142
-1,-0.7900000214576721
0,-0.0
0,-0.0
0,-0.0
-1,-0.6899999976158142
-1,-0.6899999976158142
-1,-0.6899999976158142
-1,-0.6899999976158142
-2,-1.5800000429153442
-2,-1.5800000429153442
-2,-1.5800000429153442
-3,-2.6199998259544373
-3,-2.7600000500679016
-4,-4.047999858856201
-5,-5.900000333786011
-7,-9.322726726531982
-9,-13.030714273452759
-11,-19.528236031532288
-9,-16.7450008392334
-10,-21.222727298736572
-11,-24.42458462715149
-12,-27.163201332092285
-13,-30.42962884902954
-13,-29.945000171661377
-11,-24.42458462715149
-8,-14.884445190429688
-6,-10.079999685287476
-5,-6.865384578704834
-5,-7.239285707473755
-5,-7.239285707473755
-5,-7.863333225250244
-3,-4.7179999351501465
-4,-6.290666580200195
-3,-4.7179999351501465
-3,-4.1192307472229
-1,-1.447857141494751
-1,-1.3318181037902832
0,-0.0
0,-0.0
0,-0.0
0,-0.0
0,-0.0
0,-0.0
0,-0.0
0,-0.0
0,-0.0
1,0.8733332753181458
1,0.8733332753181458
0,-0.0
0,-0.0
0,-0.0
0,-0.0
0,-0.0
0,-0.0
0,-0.0
-1,-0.6899999976158142
0,-0.0
-1,-0.7900000214576721
0,-0.0
0,-0.0
0,-0.0
0,-0.0
0,-0.0
-1,-0.6899999976158142
-1,-0.6899999976158142
-2,-1.5800000429153442
-4,-3.680000066757202
-5,-5.0599998235702515
-6,-6.670000076293945
-6,-6.670000076293945
-9,-11.459999799728394
-12,-16.249999523162842
-15,-23.589999675750732
-15,-23.589999675750732
-16,-26.8799991607666
-16,-26.8799991607666
-18,-33.4900016784668
-18,-33.4900016784668
-19,-36.77999985218048
-17,-30.180001139640808
-15,-23.589999675750732
-12,-16.249999523162842
-10,-13.059999942779541
-8,-9.859999656677246
-7,-8.260000467300415
-8,-9.859999656677246
-8,-9.859999656677246
-6,-6.670000076293945
-5,-5.0599998235702515
-5,-5.0599998235702515
-4,-3.680000066757202
-4,-3.680000066757202
-4,-3.680000066757202
-4,-3.680000066757202
-4,-3.680000066757202
-3,-2.6199998259544373
-2,-1.5800000429153442
-3,-2.6199998259544373
-3,-2.6199998259544373
-3,-2.6199998259544373
-4,-3.680000066757202
-5,-5.0599998235702515
-4,-3.680000066757202
-5,-5.0599998235702515
-5,-5.0599998235702515
-6,-6.670000076293945
-6,-6.670000076293945
-7,-8.260000467300415
-6,-6.670000076293945
-7,-8.260000467300415
-7,-8.260000467300415
-8,-9.859999656677246
-7,-8.260000467300415
-7,-8.260000467300415
-7,-8.260000467300415
-6,-6.670000076293945
-7,-8.260000467300415
-6,-7.080000400543213
-7,-8.260000467300415
-6,-6.670000076293945
-6,-6.670000076293945
-3,-2.6199998259544373
-3,-2.6199998259544373
-3,-2.6199998259544373
-3,-2.6199998259544373
-2,-1.5800000429153442
-1,-0.6899999976158142
-2,-1.5800000429153442
-2,-1.5800000429153442
-2,-1.5800000429153442
-2,-1.5800000429153442
-1,-0.6899999976158142
0,-0.0
-1,-0.6899999976158142
0,-0.0
2,1.5800000429153442
3,2.6199998259544373
3,2.6199998259544373
3,2.6199998259544373
4,3.680000066757202
6,6.670000076293945
7,8.260000467300415
13,17.84999990463257
18,33.4900016784668
20,40.08999824523926
20,40.08999824523926
17,30.180001139640808
13,17.84999990463257
10,13.059999942779541
8,9.859999656677246
6,6.670000076293945
5,5.0599998235702515
3,2.6199998259544373
3,2.6199998259544373
4,4.047999858856201
4,3.680000066757202
5,5.0599998235702515
5,5.0599998235702515
3,2.6199998259544373
3,2.6199998259544373
3,2.6199998259544373
4,3.680000066757202
3,2.6199998259544373
4,3.680000066757202
4,3.680000066757202
5,5.0599998235702515
3,2.6199998259544373
3,2.6199998259544373
2,1.5800000429153442
1,0.6899999976158142
3,2.6199998259544373
1,0.6899999976158142
3,2.6199998259544373
4,3.680000066757202
4,3.680000066757202
3,2.6199998259544373
3,2.6199998259544373
3,2.6199998259544373
3,2.6199998259544373
2,1.5800000429153442
3,2.6199998259544373
2,1.5800000429153442
3,2.6199998259544373
2,1.5800000429153442
3,2.6199998259544373
3,2.6199998259544373
2,1.5800000429153442
4,3.680000066757202
3,2.7600000500679016
3,2.6199998259544373
3,2.6199998259544373
3,2.6199998259544373
4,4.047999858856201
3,3.035999894142151
4,3.680000066757202
4,4.047999858856201
2,1.7466665506362915
2,1.7466665506362915
1,0.8733332753181458
0,-0.0
1,0.7900000214576721
1,0.7900000214576721
1,0.8733332753181458
1,0.8733332753181458
1,0.9200000166893005
2,1.840000033378601
3,3.3350000381469727
2,1.840000033378601
2,1.7466665506362915
1,0.6899999976158142
1,0.7900000214576721
1,0.6899999976158142
1,0.6899999976158142
2,1.5800000429153442
2,1.5800000429153442
3,2.7600000500679016
1,0.8733332753181458
2,1.5800000429153442
2,1.840000033378601
1,0.7900000214576721
1,0.7900000214576721
1,0.7900000214576721
2,1.5800000429153442
1,0.7900000214576721
2,1.5800000429153442
2,1.5800000429153442
2,1.5800000429153442
2,1.5800000429153442
2,1.5800000429153442
2,1.5800000429153442
2,1.5800000429153442
2,1.5800000429153442
2,1.5800000429153442
2,1.5800000429153442
2,1.5800000429153442
3,2.6199998259544373
2,1.5800000429153442
2,1.5800000429153442
1,0.6899999976158142
2,1.5800000429153442
1,0.6899999976158142
3,2.6199998259544373
3,2.6199998259544373
4,3.680000066757202
6,6.670000076293945
8,9.859999656677246
9,11.459999799728394
8,9.859999656677246
8,9.859999656677246
5,5.0599998235702515
6,6.670000076293945
3,2.6199998259544373
2,1.5800000429153442
1,0.6899999976158142
1,0.6899999976158142
1,0.6899999976158142
-1,-0.6899999976158142
-1,-0.6899999976158142
-1,-0.6899999976158142
-2,-1.5800000429153442
-1,-0.6899999976158142
-2,-1.5800000429153442
-3,-2.6199998259544373
-2,-1.5800000429153442
-1,-0.6899999976158142
-1,-0.6899999976158142
-1,-0.7900000214576721
0,-0.0
0,-0.0
0,-0.0
0,-0.0
-1,-0.6899999976158142
0,-0.0
0,-0.0
0,-0.0
-1,-0.6899999976158142
-1,-0.6899999976158142
0,-0.0
-1,-0.6899999976158142
-1,-0.6899999976158142
-2,-1.5800000429153442
-1,-0.6899999976158142
-1,-0.6899999976158142
-1,-0.6899999976158142
-1,-0.6899999976158142
-1,-0.6899999976158142
-1,-0.6899999976158142
-1,-0.6899999976158142
-1,-0.6899999976158142
-1,-0.6899999976158142
-1,-0.6899999976158142
0,-0.0
-1,-0.6899999976158142
0,-0.0
0,-0.0
-1,-0.6899999976158142
-1,-0.6899999976158142
-1,-0.6899999976158142
0,-0.0
0,-0.0
-1,-0.6899999976158142
-1,-0.6899999976158142
-1,-0.6899999976158142
-1,-0.6899999976158142
-1,-0.6899999976158142
-1,-0.6899999976158142
-1,-0.6899999976158142
-1,-0.6899999976158142
0,-0.0
-1,-0.6899999976158142
-1,-0.6899999976158142
-1,-0.6899999976158142
-1,-0.6899999976158142
-1,-0.6899999976158142
0,-0.0
0,-0.0
-1,-0.6899999976158142
-2,-1.5800000429153442
-1,-0.7900000214576721
-2,-1.5800000429153442
-3,-2.6199998259544373
-3,-2.6199998259544373
-2,-1.5800000429153442
-2,-1.5800000429153442
-1,-0.6899999976158142
-1,-0.6899999976158142
-2,-1.5800000429153442
-1,-0.6899999976158142
-1,-0.6899999976158142
-1,-0.6899999976158142
-1,-0.6899999976158142
0,-0.0
-1,-0.6899999976158142
-1,-0.6899999976158142
0,-0.0
-1,-0.6899999976158142
-1,-0.6899999976158142
0,-0.0
1,0.8733332753181458
1,0.9200000166893005
2,2.0239999294281006
2,2.2233333587646484
1,1.1116666793823242
2,2.3600001335144043
2,2.3600001335144043
4,4.929999828338623
9,12.187499642372131
11,15.103846073150635
13,20.444666385650635
13,18.822142839431763
15,26.6294127702713
15,26.6294127702713
15,26.6294127702713
15,25.19999921321869
13,18.822142839431763
12,16.4769229888916
10,13.318181037902832
9,11.753999948501587
8,9.859999656677246
5,5.558333396911621
4,4.047999858856201
2,1.7466665506362915
3,2.6199998259544373
4,4.047999858856201
2,1.5800000429153442
4,3.680000066757202
4,3.680000066757202
3,2.6199998259544373
4,3.680000066757202
4,3.680000066757202
4,3.680000066757202
4,3.680000066757202
3,2.6199998259544373
4,4.047999858856201
5,5.0599998235702515
5,5.558333396911621
6,6.670000076293945
5,5.558333396911621
5,5.558333396911621
4,4.047999858856201
4,4.047999858856201
3,2.7600000500679016
3,2.7600000500679016
4,4.047999858856201
4,4.047999858856201
4,4.047999858856201
4,4.047999858856201
4,4.047999858856201
4,4.047999858856201
3,2.7600000500679016
4,3.680000066757202
5,5.0599998235702515
4,3.680000066757202
3,2.6199998259544373
3,2.6199998259544373
3,2.6199998259544373
4,3.680000066757202
5,5.0599998235702515
5,5.558333396911621
4,4.047999858856201
5,5.0599998235702515
5,5.0599998235702515
3,2.6199998259544373
3,2.6199998259544373
1,0.6899999976158142
1,0.6899999976158142
1,0.6899999976158142
2,1.5800000429153442
2,1.5800000429153442
1,0.6899999976158142
1,0.6899999976158142
0,-0.0
0,-0.0
-1,-0.6899999976158142
-1,-0.6899999976158142
-2,-1.5800000429153442
-2,-1.5800000429153442
-3,-2.6199998259544373
-4,-3.680000066757202
-4,-3.680000066757202
-4,-3.680000066757202
-4,-3.680000066757202
-5,-5.0599998235702515
-6,-6.670000076293945
-7,-8.260000467300415
-9,-11.459999799728394
-9,-11.459999799728394
-10,-13.059999942779541
-8,-9.859999656677246
-10,-13.059999942779541
-10,-13.059999942779541
-11,-14.895832896232605
-12,-16.4769229888916
-12,-16.4769229888916
-14,-22.017333030700684
-15,-26.6294127702713
-15,-27.908334732055664
-17,-34.07649850845337
-17,-34.07649850845337
-18,-37.191428661346436
-16,-30.972631454467773
-13,-21.839999318122864
-14,-24.854118585586548
-12,-17.37428569793701
-10,-13.541666269302368
-10,-13.541666269302368
-8,-10.447999954223633
-7,-8.913333177566528
-6,-7.080000400543213
-6,-7.394999742507935
-6,-7.080000400543213
-5,-5.558333396911621
-7,-8.62749969959259
-7,-8.62749969959259
-6,-6.670000076293945
-6,-7.080000400543213
-7,-8.260000467300415
-5,-5.558333396911621
-6,-6.670000076293945
-5,-5.0599998235702515
-5,-5.0599998235702515
-5,-5.0599998235702515
-6,-6.670000076293945
-6,-7.080000400543213
-5,-5.0599998235702515
-5,-5.558333396911621
-4,-3.680000066757202
-4,-3.680000066757202
-2,-1.5800000429153442
-1,-0.6899999976158142
0,-0.0
0,-0.0
-1,-0.6899999976158142
-1,-0.7900000214576721
-1,-0.8733332753181458
0,-0.0
-1,-1.0119999647140503
-2,-2.0239999294281006
-4,-4.929999828338623
-4,-5.0933332443237305
-5,-6.770833134651184
-5,-7.863333225250244
-7,-12.427059292793274
-10,-21.222727298736572
-13,-29.426801443099976
-14,-32.24846172332764
-14,-31.690401554107666
-14,-29.7118182182312
-12,-24.053998947143555
-10,-16.799999475479126
-8,-11.582857131958008
-9,-14.15399980545044
-8,-10.833333015441895
-7,-9.611538410186768
-4,-4.929999828338623
-4,-4.929999828338623
-2,-2.0239999294281006
-2,-2.0239999294281006
-1,-0.8733332753181458
-1,-0.7900000214576721
-1,-0.7900000214576721
0,-0.0
0,-0.0
0,-0.0
0,-0.0
0,-0.0
-1,-1.1116666793823242
-2,-2.0239999294281006
-2,-2.3600001335144043
-2,-1.840000033378601
-2,-2.0239999294281006
0,-0.0
-2,-2.0239999294281006
-1,-0.9200000166893005
-2,-2.2233333587646484
-2,-2.0239999294281006
-3,-3.035999894142151
-1,-0.8733332753181458
-1,-0.9200000166893005
-1,-0.9200000166893005
-2,-1.840000033378601
0,-0.0
0,-0.0
0,-0.0
-1,-0.6899999976158142
0,-0.0
0,-0.0
3,2.6199998259544373
5,5.900000333786011
6,7.394999742507935
7,8.913333177566528
11,15.103846073150635
14,24.854118585586548
15,27.908334732055664
20,42.445454597473145
26,62.57931137084961
31,78.685298204422
32,81.2235336303711
31,77.96969652175903
29,71.47096872329712
26,60.85925769805908
23,51.06958603858948
19,36.77999985218048
16,26.8799991607666
13,17.84999990463257
10,13.059999942779541
7,8.62749969959259
6,6.670000076293945
4,4.047999858856201
2,1.5800000429153442
1,0.6899999976158142
0,-0.0
0,-0.0
0,-0.0
0,-0.0
0,-0.0
0,-0.0
0,-0.0
2,1.7466665506362915
1,0.9200000166893005
2,1.840000033378601
1,1.0119999647140503
2,2.0239999294281006
2,2.0239999294281006
1,1.0119999647140503
2,1.840000033378601
2,1.840000033378601
2,1.840000033378601
1,0.8733332753181458
1,0.8733332753181458
0,-0.0
0,-0.0
0,-0.0
-1,-0.6899999976158142
-2,-1.5800000429153442
-4,-3.680000066757202
-4,-3.680000066757202
-5,-5.0599998235702515
-6,-6.670000076293945
-6,-6.670000076293945
-7,-8.260000467300415
-7,-8.260000467300415
-8,-9.859999656677246
-9,-11.459999799728394
-10,-13.059999942779541
-13,-17.84999990463257
-12,-16.249999523162842
-13,-17.84999990463257
-13,-17.84999990463257
-11,-14.649999141693115
-8,-9.859999656677246
-7,-8.260000467300415
-5,-5.0599998235702515
-4,-3.680000066757202
-2,-1.5800000429153442
-1,-0.6899999976158142
-1,-0.6899999976158142
0,-0.0
-1,-0.6899999976158142
0,-0.0
0,-0.0
-1,-0.6899999976158142
-2,-1.5800000429153442
-2,-1.5800000429153442
-3,-2.6199998259544373
-3,-2.6199998259544373
-3,-2.6199998259544373
-4,-3.680000066757202
-4,-3.680000066757202
-6,-6.670000076293945
-6,-6.670000076293945
-5,-5.0599998235702515
-6,-6.670000076293945
-6,-6.670000076293945
-7,-8.260000467300415
-7,-8.260000467300415
-8,-9.859999656677246
-10,-13.059999942779541
-9,-11.459999799728394
-8,-9.859999656677246
-9,-11.459999799728394
-9,-11.459999799728394
-11,-14.649999141693115
-12,-16.249999523162842
-12,-16.249999523162842
-13,-17.84999990463257
-13,-18.822142839431763
-13,-17.84999990463257
-13,-18.822142839431763
-12,-16.4769229888916
-13,-18.822142839431763
-14,-20.269999980926514
-14,-20.269999980926514
-15,-23.589999675750732
-14,-20.269999980926514
-14,-20.269999980926514
-13,-17.84999990463257
-13,-17.84999990463257
-13,-17.84999990463257
-15,-23.589999675750732
-17,-30.180001139640808
-17,-30.180001139640808
-16,-26.8799991607666
-14,-20.269999980926514
-13,-17.84999990463257
-13,-17.84999990463257
-13,-17.84999990463257
-14,-20.269999980926514
-14,-20.269999980926514
-14,-20.269999980926514
-12,-16.249999523162842
-11,-14.649999141693115
-10,-13.059999942779541
-10,-13.059999942779541
-9,-11.459999799728394
-8,-9.859999656677246
-7,-8.260000467300415
-5,-5.0599998235702515
-4,-3.680000066757202
-4,-3.680000066757202
-3,-2.6199998259544373
-3,-2.6199998259544373
-3,-2.6199998259544373
-2,-1.5800000429153442
-2,-1.5800000429153442
-3,-2.6199998259544373
-2,-1.5800000429153442
-2,-1.5800000429153442
0,-0.0
-1,-0.6899999976158142
0,-0.0
-1,-0.6899999976158142
-1,-0.6899999976158142
-1,-0.6899999976158142
-2,-1.5800000429153442
-2,-1.5800000429153442
-3,-2.6199998259544373
-2,-1.5800000429153442
-4,-3.680000066757202
-3,-2.6199998259544373
-2,-1.5800000429153442
-2,-1.5800000429153442
-2,-1.5800000429153442
-2,-1.5800000429153442
-1,-0.6899999976158142
-1,-0.6899999976158142
-1,-0.6899999976158142
-1,-0.6899999976158142
0,-0.0
-1,-0.6899999976158142
0,-0.0
-1,-0.7900000214576721
-1,-0.6899999976158142
-1,-0.7900000214576721
-1,-0.7900000214576721
-1,-0.6899999976158142
-1,-0.6899999976158142
-1,-0.7900000214576721
-1,-0.6899999976158142
-1,-0.6899999976158142
-2,-1.5800000429153442
-2,-1.5800000429153442
-1,-0.6899999976158142
-2,-1.5800000429153442
-2,-1.5800000429153442
-1,-0.6899999976158142
-2,-1.5800000429153442
-1,-0.6899999976158142
-2,-1.5800000429153442
-1,-0.6899999976158142
-2,-1.5800000429153442
-1,-0.6899999976158142
-2,-1.5800000429153442
0,-0.0
-2,-1.5800000429153442
0,-0.0
-1,-0.6899999976158142
-2,-1.5800000429153442
-2,-1.5800000429153442
-2,-1.5800000429153442
-2,-1.5800000429153442
-3,-2.6199998259544373
-2,-1.5800000429153442
-2,-1.5800000429153442
-2,-1.5800000429153442
-2,-1.5800000429153442
-2,-1.5800000429153442
-2,-1.5800000429153442
-2,-1.5800000429153442
-2,-1.5800000429153442
-2,-1.5800000429153442
-3,-2.6199998259544373
-2,-1.5800000429153442
-3,-2.6199998259544373
-2,-1.5800000429153442
-4,-3.680000066757202
-3,-2.6199998259544373
-3,-2.6199998259544373
-3,-2.6199998259544373
-3,-2.7600000500679016
-2,-1.5800000429153442
-2,-1.5800000429153442
-1,-0.7900000214576721
-2,-1.5800000429153442
-1,-0.7900000214576721
-1,-0.6899999976158142
-1,-0.6899999976158142
0,-0.0
0,-0.0
0,-0.0
0,-0.0
0,-0.0
0,-0.0
0,-0.0
0,-0.0
0,-0.0
1,0.6899999976158142
0,-0.0
0,-0.0
1,0.6899999976158142
0,-0.0
0,-0.0
1,0.7900000214576721
0,-0.0
0,-0.0
0,-0.0
0,-0.0
0,-0.0
0,-0.0
0,-0.0
0,-0.0
0,-0.0
0,-0.0
0,-0.0
-1,-0.6899999976158142
0,-0.0
0,-0.0
0,-0.0
0,-0.0
-1,-0.8733332753181458
0,-0.0
-1,-0.7900000214576721
0,-0.0
0,-0.0
0,-0.0
0,-0.0
0,-0.0
0,-0.0
-1,-0.6899999976158142
0,-0.0
0,-0.0
-1,-0.6899999976158142
0,-0.0
0,-0.0
-1,-0.6899999976158142
0,-0.0
0,-0.0
-1,-0.6899999976158142
0,-0.0
0,-0.0
-1,-0.6899999976158142
-1,-0.6899999976158142
-2,-1.5800000429153442
0,-0.0
-1,-0.6899999976158142
-1,-0.6899999976158142
-1,-0.6899999976158142
0,-0.0
0,-0.0
0,-0.0
-1,-0.6899999976158142
0,-0.0
0,-0.0
-1,-0.6899999976158142
0,-0.0
0,-0.0
0,-0.0
0,-0.0
0,-0.0
-1,-0.6899999976158142
-1,-0.6899999976158142
-1,-0.6899999976158142
0,-0.0
-1,-0.6899999976158142
-1,-0.6899999976158142
-1,-0.6899999976158142
-1,-0.6899999976158142
-1,-0.6899999976158142
0,-0.0
1,0.6899999976158142
2,1.5800000429153442
3,2.6199998259544373
4,4.047999858856201
6,7.080000400543213
6,7.080000400543213
7,8.62749969959259
7,8.62749969959259
8,10.186666488647461
14,20.269999980926514
20,40.08999824523926
24,54.32640266418457
27,64.11535692214966
30,73.93548488616943
31,77.96969652175903
30,75.45454502105713
27,66.54193639755249
27,66.54193639755249
24,56.99142837524414
24,55.283077239990234
20,42.445454597473145
19,39.25761914253235
17,32.90842092037201
14,23.519999265670776
12,17.37428569793701
10,13.541666269302368
8,10.447999954223633
6,7.080000400543213
4,4.047999858856201
3,2.6199998259544373
2,1.5800000429153442
2,1.5800000429153442
1,0.6899999976158142
1,0.6899999976158142
1,0.6899999976158142
